taglank,tagslag,plandatumtid,utfdatumtid,tidsavvikelse,riktningny,plats,platssignatur,latitud,longitud,antal_orsakskravande_merforseningar,registrerad_merforsening,orsakskod,niva1,niva1kod,niva2,niva2kod,niva3,niva3kod,vfran,vtill,tagnr,annonserat_tagnr,avtalspart,utf_aktor
202404104126,GT,2024-04-10 23:00:00,2024-04-10 22:55:00,-5,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:07:00,2024-04-10 23:07:00,0,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:11:00,2024-04-10 23:14:00,3,Avgång,Slätte,Sle,58.764409564141,14.200876963921,1,3.0,DPR 03,Driftledning,D,Prioritering,PR,Operativ prioritering,03,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:15:00,2024-04-10 23:17:00,2,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:20:00,2024-04-10 23:22:00,2,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:24:00,2024-04-10 23:27:00,3,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,1.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:33:00,2024-04-10 23:35:00,2,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:37:00,2024-04-10 23:40:00,3,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,0,1.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:41:00,2024-04-10 23:47:00,6,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,1,3.0,IBÖ 01,Infrastruktur,I,Banöverbyggnad,BÖ,Spår,01,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:45:00,2024-04-10 23:52:00,7,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,1.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:46:00,2024-04-10 23:53:00,7,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:49:00,2024-04-10 23:55:00,6,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 23:53:00,2024-04-11 00:01:00,8,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,2.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:20:00,2024-04-11 01:38:00,18,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,2.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:22:00,2024-04-11 01:46:00,24,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,1,6.0,DPR 03,Driftledning,D,Prioritering,PR,Operativ prioritering,03,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:25:00,2024-04-11 02:03:00,38,Avgång,Tälle,Täl,59.050173120743,15.019017336807,1,14.0,DPR 03,Driftledning,D,Prioritering,PR,Operativ prioritering,03,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:26:00,2024-04-11 02:06:00,40,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,2.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:31:00,2024-04-11 02:11:00,40,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,0,0.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:33:00,2024-04-11 02:16:00,43,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,1,3.0,DPR 03,Driftledning,D,Prioritering,PR,Operativ prioritering,03,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:39:00,2024-04-11 02:21:00,42,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:46:00,2024-04-11 02:29:00,43,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,1.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:51:00,2024-04-11 02:35:00,44,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,1.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:56:00,2024-04-11 02:40:00,44,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104128,GT,2024-04-11 01:59:00,2024-04-11 02:44:00,45,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,1.0,-- -,-,-,-,-,-,-,FIL,GSH,32853,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404106688,GT,2024-04-10 22:08:00,2024-04-10 21:40:00,-28,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,46748,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:15:00,2024-04-10 21:42:00,-33,Ankomst,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,46748,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:41:00,2024-04-10 22:12:00,-29,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:46:00,2024-04-10 22:15:00,-31,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:50:00,2024-04-10 22:21:00,-29,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:53:00,2024-04-10 22:23:00,-30,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:56:00,2024-04-10 22:27:00,-29,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:57:00,2024-04-10 22:27:00,-30,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 22:59:00,2024-04-10 22:31:00,-28,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:00:00,2024-04-10 22:33:00,-27,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:01:00,2024-04-10 22:34:00,-27,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:05:00,2024-04-10 22:38:00,-27,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:07:00,2024-04-10 22:40:00,-27,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:12:00,2024-04-10 22:46:00,-26,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:12:00,2024-04-10 22:48:00,-24,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:15:00,2024-04-10 22:50:00,-25,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:16:00,2024-04-10 22:51:00,-25,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:20:00,2024-04-10 22:54:00,-26,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:26:00,2024-04-10 23:00:00,-26,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:33:00,2024-04-10 23:07:00,-26,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:39:00,2024-04-10 23:13:00,-26,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:41:00,2024-04-10 23:15:00,-26,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:48:00,2024-04-10 23:24:00,-24,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-10 23:53:00,2024-04-10 23:34:00,-19,Avgång,Floby,Fby,58.138743611459,13.332227206158,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-11 00:03:00,2024-04-11 00:16:00,13,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,1,13.0,DPR 03,Driftledning,D,Prioritering,PR,Operativ prioritering,03,VRÖ,SY,45752,-,Hector Rail AB,Hector Rail AB
202404106688,GT,2024-04-11 00:28:00,2024-04-11 00:20:00,-8,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,VRÖ,SY,45753,-,Hector Rail AB,Hector Rail AB
202404107561,GT,2024-04-10 23:21:00,2024-04-10 23:17:00,-4,Avgång,Järna,Jn,59.093817556783,17.568388885001,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:25:00,2024-04-10 23:21:00,-4,Avgång,Mölnbo,Mö,59.047361182386,17.418288038234,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:28:00,2024-04-10 23:24:00,-4,Avgång,Gnesta,Gn,59.048549274541,17.312841118553,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:30:00,2024-04-10 23:26:00,-4,Avgång,Kolke,Koe,59.058419570356,17.214767431267,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:31:00,2024-04-10 23:27:00,-4,Avgång,Björnlunda,B,59.065550407722,17.154658150763,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:35:00,2024-04-10 23:31:00,-4,Avgång,Stjärnhov,Sh,59.082912611682,17.005283352857,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:39:00,2024-04-10 23:35:00,-4,Avgång,Nyckelsjön,Nsj,59.087827409693,16.86678627146,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:40:00,2024-04-10 23:36:00,-4,Avgång,Sparreholm,Sp,59.075822220711,16.828620198595,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:43:00,2024-04-10 23:39:00,-4,Avgång,Skebokvarn,Skv,59.065346386056,16.717755266207,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:46:00,2024-04-10 23:42:00,-4,Avgång,Flen,Fle,59.056946590564,16.585278216397,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:49:00,2024-04-10 23:45:00,-4,Avgång,Sköldinge,Sde,59.030244227909,16.454153682228,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:52:00,2024-04-10 23:48:00,-4,Avgång,Stolpstugan,Spn,59.012100754256,16.343503931361,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:55:00,2024-04-10 23:51:00,-4,Avgång,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-10 23:58:00,2024-04-10 23:54:00,-4,Avgång,Baggetorp,Bt,59.009615590845,16.064913007531,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:03:00,2024-04-11 00:01:00,-2,Avgång,Vingåker,Vr,59.04210176206,15.876508029039,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:07:00,2024-04-11 00:06:00,-1,Avgång,Högsjö,Hgö,59.050072586783,15.722857446901,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:11:00,2024-04-11 00:11:00,0,Avgång,Kilsmo,Km,59.065691494227,15.535659050916,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:15:00,2024-04-11 00:18:00,3,Avgång,Pålsboda,På,59.063873125353,15.340060301074,1,3.0,JUF 02,Järnvägsföretag,J,Under färd,UF,Gångtidsförlust,02,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:22:00,2024-04-11 00:23:00,1,Ankomst,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:25:00,2024-04-11 00:25:00,0,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:27:00,2024-04-11 00:27:00,0,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:28:00,2024-04-11 00:28:00,0,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:29:00,2024-04-11 00:29:00,0,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:33:00,2024-04-11 00:32:00,-1,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:35:00,2024-04-11 00:34:00,-1,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:40:00,2024-04-11 00:37:00,-3,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:46:00,2024-04-11 00:43:00,-3,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:50:00,2024-04-11 00:46:00,-4,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:54:00,2024-04-11 00:50:00,-4,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 00:57:00,2024-04-11 00:53:00,-4,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:01:00,2024-04-11 00:57:00,-4,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:06:00,2024-04-11 01:01:00,-5,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:12:00,2024-04-11 01:08:00,-4,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:18:00,2024-04-11 01:13:00,-5,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:22:00,2024-04-11 01:16:00,-6,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:25:00,2024-04-11 01:19:00,-6,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:31:00,2024-04-11 01:24:00,-7,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:32:00,2024-04-11 01:24:00,-8,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:37:00,2024-04-11 01:30:00,-7,Avgång,Floby,Fby,58.138743611459,13.332227206158,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:41:00,2024-04-11 01:33:00,-8,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:46:00,2024-04-11 01:43:00,-3,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:48:00,2024-04-11 01:45:00,-3,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:52:00,2024-04-11 01:48:00,-4,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107561,GT,2024-04-11 01:57:00,2024-04-11 01:52:00,-5,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59823,-,Green Cargo AB,Green Cargo AB
202404107569,GT,2024-04-10 23:24:00,2024-04-11 02:26:00,182,Ankomst,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,1.0,-- -,-,-,-,-,-,-,MGB,HRBG,54168,-,Green Cargo AB,Green Cargo AB
202404107583,GT,2024-04-11 00:31:00,2024-04-11 01:14:00,43,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,HBGB,SÄR,54342,-,Green Cargo AB,Green Cargo AB
202404107583,GT,2024-04-11 00:38:00,2024-04-11 01:16:00,38,Ankomst,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,HBGB,SÄR,54342,-,Green Cargo AB,Green Cargo AB
202404107583,GT,2024-04-11 01:03:00,2024-04-11 01:47:00,44,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,1,6.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,HBGB,SÄR,54353,-,Green Cargo AB,Green Cargo AB
202404107583,GT,2024-04-11 01:08:00,2024-04-11 01:47:00,39,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,HBGB,SÄR,54353,-,Green Cargo AB,Green Cargo AB
202404107583,GT,2024-04-11 01:10:00,2024-04-11 01:49:00,39,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,HBGB,SÄR,54353,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:06:00,2024-04-10 22:33:00,27,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,1,3.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:10:00,2024-04-10 22:34:00,24,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:14:00,2024-04-10 22:37:00,23,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:14:00,2024-04-10 22:38:00,24,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:17:00,2024-04-10 22:40:00,23,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:18:00,2024-04-10 22:41:00,23,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:19:00,2024-04-10 22:41:00,22,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:22:00,2024-04-10 22:43:00,21,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:24:00,2024-04-10 22:46:00,22,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:28:00,2024-04-10 22:51:00,23,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:29:00,2024-04-10 22:52:00,23,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:31:00,2024-04-10 22:54:00,23,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
